대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
서울특별시 송파구 잠실동 215-15번지,11710,10100,0,0215,0015,102517273,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 28-19 (잠실동),,,,,0,117104169164,10101,0,28,19,,0,주건축물,178.5,107.01,59.95,347.95,347.95,194.93,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,6,0,11.9,5,0,0,0,0,0,347.95,0,0,0,0,0,0,4,46,20020305,20020427,20020925,2002,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 215-16번지,11710,10100,0,0215,0016,1025117705,1,일반,2,일반건축물,서울특별시 송파구 백제고분로11길 32-24 (잠실동),,,,,0,117104169164,10101,0,32,24,,0,주건축물,175.7,105.24,59.9,277.9,277.9,158.17,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택(5가구),10,(철근)콘크리트,"(철근)콘크리트,평스라브",0,5,11.6,4,0,0,0,0,0,277.9,0,0,0,0,3,82.29,2,23,20030703,20040312,20040730,2003,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216번지,11710,10100,0,0216,0000,1025115844,1,일반,2,일반건축물,서울특별시 송파구 백제고분로11길 26 (잠실동),,,,,0,117104169164,10101,0,26,0,,0,주건축물,221,131.67,59.57,526.68,0,178.73,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구용단독주택(13가구),10,(철근)콘크리트,평스라브,0,13,10.2,3,1,0,0,0,0,526.68,0,0,0,0,0,0,4,47,19960611,19960913,19970605,,,,,,0,,0,0,,0,,0,20251021,0,
서울특별시 송파구 잠실동 216-1번지,11710,10100,0,0216,0001,1025114943,1,일반,2,일반건축물,서울특별시 송파구 백제고분로11길 28 (잠실동),,,,,0,117104169164,10101,0,28,,,0,주건축물,308.8,185.1,59.94,659.8,0,160.25,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구용단독주택(19가구),10,(철근)콘크리트,평스라브,0,19,9.1,3,1,0,0,0,0,659.8,0,0,0,0,0,0,5,0,19950610,19950918,19960508,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-2번지,11710,10100,0,0216,0002,102517646,2,집합,3,표제부,서울특별시 송파구 백제고분로13길 14 (잠실동),,,,,0,117104169166,10101,0,14,,,0,주건축물,208,121.56,58.44,404.94,404.94,194.68,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,5,0,10.6,4,0,0,0,0,0,404.94,0,0,0,0,0,0,4,59.16,20010723,20010807,20020121,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-3번지,11710,10100,0,0216,0003,10251100241449,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 28-8 (잠실동),,,,,0,117104169164,10101,0,28,8,,0,주건축물,182,102.95,56.57,370.81,370.81,203.74,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,평슬라브,9,0,13.2,5,0,0,0,0,0,370.81,0,0,0,0,4,79.92,2,23,20111020,20120130,20120503,2011,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-4번지,11710,10100,0,0216,0004,102513858,1,일반,2,일반건축물,서울특별시 송파구 백제고분로13길 12-1 (잠실동),,,,,0,117104169166,10101,0,12,1,,0,주건축물,214.7,123.41,57.48,445.74,320.5,149.28,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(6가구),10,(철근)콘크리트,콘크리트스라브,0,6,9.95,3,1,0,0,0,0,445.74,0,0,0,0,0,0,4,46,20000122,20000209,20000721,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-7번지,11710,10100,0,0216,0007,1025115498,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 28-16 (잠실동),,,,,0,117104169164,10101,0,28,16,,0,주건축물,264.5,185.62,70.18,611.94,611.94,231.36,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,(철근)콘크리트평스라브,8,0,13.15,5,0,0,0,0,0,611.94,0,0,0,0,6,69,2,23,20040524,20040529,20041117,2004,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-8번지,11710,10100,0,0216,0008,1025121115,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 28-20 (잠실동),,,,,0,117104169164,10101,0,28,20,,0,주건축물,195,116.64,59.82,361.14,361.14,185.2,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,"(철근)콘크리트,평스라브",7,0,14.4,5,0,0,0,0,0,361.14,0,0,0,0,5,97.6,2,23,20030605,20030605,20040714,2003,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-9번지,11710,10100,0,0216,0009,1025111815,2,집합,3,표제부,서울특별시 송파구 백제고분로13길 18 (잠실동),,,,,0,117104169166,10101,0,18,,,0,주건축물,208.3,124.95,59.99,443.18,443.18,212.76,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,9,0,14.1,5,0,0,0,0,0,443.18,0,0,0,0,0,0,5,57.5,20010518,20010625,20011120,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-10번지,11710,10100,0,0216,0010,102519382,2,집합,3,표제부,서울특별시 송파구 백제고분로13길 16 (잠실동),,,,,0,117104169166,10101,0,16,,,0,주건축물,208.2,123.5,59.32,433.9,433.9,208.41,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평슬라브,8,0,13.1,5,0,0,0,0,0,434.65,0,0,0,0,4,46,2,23,20010704,20021025,20030718,2001,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-12번지,11710,10100,0,0216,0012,1025115393,1,일반,2,일반건축물,서울특별시 송파구 올림픽로12길 52-18 (잠실동),,,,,0,117104169427,10101,0,52,18,,0,주건축물,194.4,115.38,59.35,308.72,308.72,158.81,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택(5가구),10,(철근)콘크리트,(철근)콘크리트,0,5,11.8,4,0,0,0,0,0,308.72,0,0,0,0,5,101.6,0,0,20030804,20050314,20050817,2003,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-13번지,11710,10100,0,0216,0013,102513854,1,일반,2,일반건축물,서울특별시 송파구 백제고분로11길 28-12 (잠실동),,,,,0,117104169164,10101,0,28,12,,0,주건축물,166.88,0,0,232.38,0,0,11,벽돌구조,연와조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브위기와,0,1,0,2,1,0,0,0,0,232.38,0,0,0,0,0,0,0,0,19850418,        ,19850716,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-14번지,11710,10100,0,0216,0014,102515769,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 28-14 (잠실동),,,,,0,117104169164,10101,0,28,14,,0,주건축물,182,108.75,59.75,381.1,333.4,183.19,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,6,0,11.8,4,0,0,0,0,0,381.1,0,0,0,0,4,47.7,2,23,20030530,20030715,20031126,2003,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-15번지,11710,10100,0,0216,0015,1025125115,1,일반,2,일반건축물,서울특별시 송파구 백제고분로13길 10 (잠실동),,,,,0,117104169166,10101,0,10,0,,0,주건축물,398.2,233.33,58.59,726.38,726.38,182.41,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"제1종근린생활시설, 다가구주택",10,(철근)콘크리트,평스라브,0,18,12,4,0,0,0,0,0,726.38,0,0,0,0,5,142.6,8,92,20000418,20000520,20000914,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-16번지,11710,10100,0,0216,0016,10251100240265,2,집합,3,표제부,서울특별시 송파구 백제고분로13길 12 (잠실동),,,,,0,117104169166,10101,0,12,,,0,주건축물,198.3,118.26,59.64,477.22,477.22,240.66,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택 외 1,10,(철근)콘크리트,(철근)콘크리트,13,0,14.78,5,0,1,0,0,0,477.22,0,0,0,0,0,0,5,0,20110726,20110808,20120119,2011,3230165,건축과,1101,신축허가,1,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-17번지,11710,10100,0,0216,0017,1025114136,1,일반,2,일반건축물,서울특별시 송파구 백제고분로11길 28-6 (잠실동),,,,,0,117104169164,10101,0,28,6,,0,주건축물,329.5,188.08,57.08,665.88,500.93,152.02,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택(19가구),10,(철근)콘크리트,평스라브,0,19,9.1,3,1,0,0,1,6.08,665.88,0,0,0,0,0,0,5,0,19950610,19950918,19960514,2006,3230142,건축과,1202,증축신고,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 216-17번지,11710,10100,0,0216,0017,1025114135,1,일반,2,일반건축물,서울특별시 송파구 백제고분로11길 28-6 (잠실동),,,,,0,117104169164,10101,0,28,6,별동관리사무소,1,부속건축물,0,6.08,0,6.08,6.08,0,11,벽돌구조,벽돌구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19950610,19950918,19960514,2006,3230142,건축과,1202,증축신고,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217번지,11710,10100,0,0217,0000,10251100481596,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 22 (잠실동),삼성베스트빌,,,,0,117104169164,10101,0,22,,,0,주건축물,312.2,183.26,58.7,624.3,624.3,199.97,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(도시형생활주택(단지형다세대)),10,(철근)콘크리트,(철근)콘크리트,20,0,17.8,6,0,1,0,0,0,624.3,0,0,0,0,7,0,3,0,20151208,20151211,20160629,2015,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 217-1번지,11710,10100,0,0217,0001,1025113768,2,집합,3,표제부,서울특별시 송파구 올림픽로10길 41 (잠실동),,,,,0,117104169426,10101,0,41,,,0,주건축물,0,0,0,327.9,0,0,11,벽돌구조,연와조,02000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,6,0,0,2,1,0,0,0,0,327.9,0,0,0,0,0,0,0,0,19860603,        ,19860720,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217-2번지,11710,10100,0,0217,0002,10251100517001,2,집합,3,표제부,서울특별시 송파구 올림픽로10길 45 (잠실동),,,,,0,117104169426,10101,0,45,,,0,주건축물,300.8,178.42,59.32,590.52,559.56,186.02,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10,(철근)콘크리트,(철근)콘크리트,13,0,13.9,5,1,1,0,0,0,590.52,0,0,0,0,4,65.52,4,46,20170331,20170405,20180416,2017,3230165,건축과,1101,신축허가,1,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 217-3번지,11710,10100,0,0217,0003,1025120546,2,집합,3,표제부,서울특별시 송파구 백제고분로13길 9-1 (잠실동),,,,,0,117104169166,10101,0,9,1,,0,주건축물,0,0,0,387.03,0,0,11,벽돌구조,연와조,02000,공동주택,다세대주택(8가구),10,(철근)콘크리트,평스라브,8,0,0,3,1,0,0,0,0,387.03,0,0,0,0,0,0,3,0,19910213,,19910722,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217-4번지,11710,10100,0,0217,0004,10251100454255,2,집합,3,표제부,서울특별시 송파구 백제고분로13길 11 (잠실동),,,,,0,117104169166,10101,0,11,,,0,주건축물,165.5,96.36,58.22,286.98,286.98,173.4,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,9,0,11.8,4,0,0,0,0,0,286.98,0,0,0,0,2,23,2,23,20130205,20130405,20130903,2013,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217-5번지,11710,10100,0,0217,0005,1025125281,1,일반,2,일반건축물,서울특별시 송파구 백제고분로11길 24 (잠실동),,,,,0,117104169164,10101,0,24,0,,0,주건축물,170.5,101.51,59.54,318.83,318.83,187,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(9가구),10,(철근)콘크리트,콘크리트슬라브,0,9,10.7,4,0,0,0,0,0,318.83,0,0,0,0,0,0,7,80.5,20001130,20001203,20010531,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217-6번지,11710,10100,0,0217,0006,1025118545,1,일반,2,일반건축물,서울특별시 송파구 올림픽로10길 43 (잠실동),,,,,0,117104169426,10101,0,43,0,,0,주건축물,210.3,90.2,42.8,249.85,177.47,84.3,11,벽돌구조,연와조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브위기와,0,1,7.4,2,1,0,0,0,0,249.85,0,0,0,0,0,0,0,0,19850809,19850824,19860829,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217-7번지,11710,10100,0,0217,0007,10251100235967,2,집합,3,표제부,서울특별시 송파구 올림픽로10길 43-1 (잠실동),,,,,0,117104169426,10101,0,43,1,,0,주건축물,227.4,134.85,59.3,546.92,546.92,240.51,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,평스라브,14,0,13.2,6,0,0,0,0,0,546.92,0,0,0,0,7,80.5,0,0,20101213,20110201,20110617,2010,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217-8번지,11710,10100,0,0217,0008,102513994,2,집합,3,표제부,서울특별시 송파구 백제고분로13길 15 (잠실동),,,,,0,117104169166,10101,0,15,,,0,주건축물,195.8,120.55,61.57,424.99,424.99,217.05,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,6,0,14.1,5,0,0,0,0,0,424.99,0,0,0,0,4,64,2,23,20020226,20020404,20021104,2002,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217-9번지,11710,10100,0,0217,0009,1025112999,2,집합,3,표제부,서울특별시 송파구 백제고분로13길 13 (잠실동),사랑이가득한집,,,,0,117104169166,10101,0,13,,사랑이가득한집,0,주건축물,225.1,134.82,59.89,487.34,469.8,208.71,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,7,0,10.4,4,0,0,0,0,0,487.34,0,0,0,0,1,17.54,6,69,20011016,20030225,20030719,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217-10번지,11710,10100,0,0217,0010,1025113447,1,일반,2,일반건축물,서울특별시 송파구 백제고분로13길 9 (잠실동),,,,,0,117104169166,10101,0,9,,,0,주건축물,232.6,115.96,49.85,605.69,0,188.21,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"근린생활시설, 주택",10,(철근)콘크리트,평스라브,0,1,12.2,4,1,0,0,0,0,605.69,0,0,0,0,0,0,4,0,19910221,19910223,19910718,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 217-11번지,11710,10100,0,0217,0011,102518314,1,일반,2,일반건축물,서울특별시 송파구 백제고분로13길 17 (잠실동),동산빌라 B,,,,0,117104169166,10101,0,17,0,,0,주건축물,252.6,148.11,58.63,494.4,494.4,195.72,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(11가구),10,(철근)콘크리트,콘크리트슬라브,0,11,10.7,4,0,0,0,0,0,494.4,0,0,0,0,0,0,8,92,20001130,20001203,20010620,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218번지,11710,10100,0,0218,0000,1025113684,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로12길 43 (잠실동),,,,,0,117104169243,10101,0,43,0,,0,주건축물,0,0,0,578.9,0,0,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"근린생활시설, 주택",10,(철근)콘크리트,스라브,0,1,0,3,1,0,0,0,0,578.9,0,0,0,0,0,0,0,0,19830615,        ,19831008,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-1번지,11710,10100,0,0218,0001,1025119927,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로12길 41 (잠실동),,,,,0,117104169243,10101,0,41,0,,0,주건축물,196,116.84,59.61,557.32,557.32,284.35,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"다가구주택(5가구) 및 제1,2종근린생활시설",10,(철근)콘크리트,평스라브,0,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,5,57.5,20020108,20030414,20030915,2002,,,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-2번지,11710,10100,0,0218,0002,10251100471490,2,집합,3,표제부,서울특별시 송파구 석촌호수로12길 35 (잠실동),동흥빌라,,,,0,117104169243,10101,0,35,,,0,주건축물,270.6,161,59.5,538.68,538.68,199.07,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,7,0,14,5,0,1,0,0,0,538.68,0,0,0,0,5,57.5,2,23,20141223,20150216,20150731,2014,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 218-3번지,11710,10100,0,0218,0003,1025113889,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로12길 33 (잠실동),,,,,0,117104169243,10101,0,33,,,0,주건축물,243.8,143.87,59.01,520.3,384.81,157.84,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구용단독주택(16가구),10,(철근)콘크리트,경사스라브,0,16,11.9,3,1,0,0,0,0,520.3,0,0,0,0,0,0,4,46,19960816,19970421,19980506,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-4번지,11710,10100,0,0218,0004,1025110765,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로12길 31 (잠실동),,,,,0,117104169243,10101,0,31,,,0,주건축물,0,0,0,663.58,0,0,21,철근콘크리트구조,"라멘조,철근콘크리트",03000,제1종근린생활시설,"근린생활시설, 주택",10,(철근)콘크리트,평스라브,0,1,0,4,1,0,0,0,0,663.58,0,0,0,0,0,0,4,0,19900209,,19900828,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-5번지,11710,10100,0,0218,0005,1025120052,2,집합,3,표제부,서울특별시 송파구 석촌호수로12길 29 (잠실동),,,,,0,117104169243,10101,0,29,,,0,주건축물,373.6,222.9,59.66,860.85,0,174.06,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,"다세대주택, 근린생활시설",10,(철근)콘크리트,평스라브,10,0,13,4,1,0,0,0,0,860.85,0,0,0,0,2,35.67,5,60.95,19950805,19950817,19960208,,,,,,3,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-6번지,11710,10100,0,0218,0006,102515918,1,일반,2,일반건축물,서울특별시 송파구 올림픽로12길 34 (잠실동),,,,,0,117104169427,10101,0,34,,,0,주건축물,223.7,120.74,53.97,778.46,658.06,294.17,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설 외1,10,(철근)콘크리트,(철근)콘크리트,0,3,18.9,6,1,1,0,0,0,778.46,0,0,0,0,0,0,6,69.5,20011218,20030331,20030901,2002,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-7번지,11710,10100,0,0218,0007,1025110266,1,일반,2,일반건축물,서울특별시 송파구 백제고분로11길 35 (잠실동),,,,,0,117104169164,10101,0,35,,,0,주건축물,0,0,0,701.48,0,0,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,701.48,0,0,0,0,0,0,4,0,,,19821231,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-8번지,11710,10100,0,0218,0008,1025110596,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 33-1 (잠실동),,,,,0,117104169164,10101,0,33,1,,0,주건축물,247.5,177.12,71.56,625.28,625.28,252.64,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,(철근)콘크리트(평스라브),12,0,16.4,6,0,0,0,0,0,625.28,0,0,0,0,0,0,8,92,20020116,20030227,20030830,2002,,,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-9번지,11710,10100,0,0218,0009,1025111436,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 33 (잠실동),,,,,0,117104169164,10101,0,33,,,0,주건축물,244,146.28,59.95,525.25,525.25,215.27,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,8,0,13.15,5,0,0,0,0,0,525.25,0,0,0,0,8,92,0,0,20030402,20030421,20030825,2003,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-10번지,11710,10100,0,0218,0010,1025115337,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 31 (잠실동),은현네오빌,,,,0,117104169164,10101,0,31,,,0,주건축물,243.9,146.32,59.99,534.16,534.16,219.01,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,"(철근)콘크리트,평스라브",7,0,14.4,5,0,0,0,0,0,534.16,0,0,0,0,7,134.07,0,0,20030320,20030404,20030925,2003,,,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-11번지,11710,10100,0,0218,0011,1025116408,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 29 (잠실동),,,,,0,117104169164,10101,0,29,,,0,주건축물,270.6,162.3,59.97,606.55,606.55,224.15,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,12,0,13.1,5,0,0,0,0,0,606.55,0,0,0,0,0,0,8,92,20020110,20020402,20021106,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-12번지,11710,10100,0,0218,0012,1025121746,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 23 (잠실동),,,,,0,117104169164,10101,0,23,,,0,주건축물,195.9,132.75,67.76,506.1,506.1,258.35,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,(철근)콘크리트평스라브,7,0,16,6,0,0,0,0,0,506.1,0,0,0,0,3,74.46,3,34.5,20030520,20030628,20040614,2003,,,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-13번지,11710,10100,0,0218,0013,102516643,1,일반,2,일반건축물,서울특별시 송파구 올림픽로10길 39 (잠실동),,,,,0,117104169426,10101,0,39,0,,0,주건축물,0,0,0,374.88,0,0,21,철근콘크리트구조,"철근콘크리트조, 세멘벽돌조",01000,단독주택,"근린생활시설, 주택",10,(철근)콘크리트,평스라브,0,1,0,3,1,0,0,0,0,374.88,0,0,0,0,0,0,2,0,19870507,,19870926,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-14번지,11710,10100,0,0218,0014,1025125059,2,집합,3,표제부,서울특별시 송파구 석촌호수로12길 39 (잠실동),,,,,0,117104169243,10101,0,39,,,0,주건축물,195.9,117,59.72,506.95,506.95,258.78,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,"근린생활시설, 공동주택",10,(철근)콘크리트,평스라브,7,0,14.6,5,0,0,0,0,0,506.95,0,0,0,0,0,0,5,57.5,20010808,20010824,20011219,,,,,,1,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-15번지,11710,10100,0,0218,0015,10251100521021,2,집합,3,표제부,서울특별시 송파구 석촌호수로12길 37 (잠실동),,,,,1,117104169243,10101,0,37,,,0,주건축물,391.8,196.2,50.08,659.98,659.98,168.45,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,도시형생활주택(단지형다세대),10,(철근)콘크리트,평스라브,18,0,17.3,6,0,1,0,0,0,659.98,0,0,0,0,0,0,11,127.2,20180129,20180220,20180919,2018,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 218-17번지,11710,10100,0,0218,0017,1025115700,2,집합,3,표제부,서울특별시 송파구 석촌호수로12길 35-1 (잠실동),,,,,0,117104169243,10101,0,35,1,,0,주건축물,195.9,114.14,58.26,444.73,415.47,212.08,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택,근린생활시설",10,(철근)콘크리트,평스라브,5,0,12.3,5,0,0,0,0,0,444.73,0,0,0,0,0,0,5,0,20030827,20030829,20031215,2003,3230091,건축과,1101,신축허가,1,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-18번지,11710,10100,0,0218,0018,102514322,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 23-1 (잠실동),,,,,0,117104169164,10101,0,23,1,,0,주건축물,195.9,117.01,59.73,422.82,422.82,215.83,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,7,0,13.2,5,0,0,0,0,0,422.82,0,0,0,0,5,57.5,2,23,20030403,20030513,20030918,2003,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 218-19번지,11710,10100,0,0218,0019,1025112143,2,집합,3,표제부,서울특별시 송파구 백제고분로11길 25 (잠실동),,,,,0,117104169164,10101,0,25,,,0,주건축물,195.9,117.04,59.74,417.97,417.97,213.36,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,6,0,13.1,5,0,0,0,0,0,417.97,0,0,0,0,4,0,2,0,20030414,20030526,20031020,2003,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
